路線,路線名稱,站序,中文站點名稱,經度,緯度,去回,英文站點名稱
199延,茄投奉天宮-文修停車場,39,臺中市政府,120.6480117,24.16329833,去程,Taichung City Hall
199延,茄投奉天宮-文修停車場,40,臺灣大道文心路口,120.650185,24.16205833,去程,Taiwan Boulevard-Wenxin Intersection
199延,茄投奉天宮-文修停車場,41,大墩十九街口,120.6519033,24.15885333,去程,Dadun 19th St.
199延,茄投奉天宮-文修停車場,42,東興停車場,120.6544633,24.15668167,去程,Dongxing Parking Lot
199延,茄投奉天宮-文修停車場,43,永豐棧酒店,120.6556567,24.158585,去程,TEMPUS Hotel
199延,茄投奉天宮-文修停車場,44,漢口臺灣大道口,120.656362,24.15996,去程,Hankou-Taiwan Boulevard Intersection
199延,茄投奉天宮-文修停車場,45,漢口國中,120.65675,24.161062,去程,Han Kau J.H.S.
199延,茄投奉天宮-文修停車場,46,漢口西屯路口,120.65928,24.16388,去程,Hankou-Xitun Intersection
199延,茄投奉天宮-文修停車場,47,漢口大信街口,120.66137,24.16491333,去程,Hankou-Daxin Intersection
199延,茄投奉天宮-文修停車場,48,寧夏東八街口,120.661634,24.166205,去程,Ningxia -E. 8th Intersection
199延,茄投奉天宮-文修停車場,49,中山國中,120.6602583,24.16882,去程,Chungshan J.H.S.
199延,茄投奉天宮-文修停車場,50,文華高中(寧夏路),120.6593917,24.17023167,去程,Wen Hua H.S. (Ningxia Rd.)
199延,茄投奉天宮-文修停車場,51,河南長安路口,120.660548,24.172788,去程,Henan-Changan Intersection
199延,茄投奉天宮-文修停車場,52,河南福上巷口,120.659778,24.175156,去程,Henan-Fushan Ln. Intersection
199延,茄投奉天宮-文修停車場,53,家扶發展學園,120.657223,24.176255,去程,Child Development Center
199延,茄投奉天宮-文修停車場,54,河南停車場,120.6514049,24.17596382,去程,Henan Parking Lot
199延,茄投奉天宮-文修停車場,55,河南福星路口,120.649396,24.175157,去程,Henan-Fuxing Intersection
199延,茄投奉天宮-文修停車場,56,福星停車場,120.6459717,24.175475,去程,Fuxing Parking Lot
199延,茄投奉天宮-文修停車場,57,逢甲大學(福星路),120.64506,24.179045,去程,Feng Chia U. (Fuxing Rd.)
199延,茄投奉天宮-文修停車場,58,福星西安街口,120.6450534,24.181555,去程,Fuxing-Xian Intersection
199延,茄投奉天宮-文修停車場,59,漢翔公司(星享道),120.644732,24.183871,去程,AIDC
199延,茄投奉天宮-文修停車場,60,僑光科技大學,120.6443346,24.18654403,去程,Overseas Chinese  University
199延,茄投奉天宮-文修停車場,61,福星北西苑路口,120.6418839,24.18722153,去程,Fuxing N. -Xiyuan Intersection
199延,茄投奉天宮-文修停車場,62,西苑高中,120.6401933,24.18633333,去程,Shi Yuan H.S.
199延,茄投奉天宮-文修停車場,63,文修停車場,120.6416631,24.18504661,去程,Wenxiu Parking Lot
199延,茄投奉天宮-文修停車場,1,文修停車場,120.6416631,24.18504661,回程,Wenxiu Parking Lot
199延,茄投奉天宮-文修停車場,2,西苑高中,120.6403033,24.18621333,回程,Shi Yuan H.S.
199延,茄投奉天宮-文修停車場,3,福星北西苑路口,120.6418839,24.18722153,回程,Fuxing N. -Xiyuan Intersection
199延,茄投奉天宮-文修停車場,4,僑光科技大學,120.6444067,24.18662167,回程,Overseas Chinese  University
199延,茄投奉天宮-文修停車場,5,漢翔公司(星享道),120.644732,24.183871,回程,AIDC
199延,茄投奉天宮-文修停車場,6,福星西安街口,120.6450534,24.181555,回程,Fuxing-Xian Intersection
199延,茄投奉天宮-文修停車場,7,逢甲大學(福星路),120.64506,24.179045,回程,Feng Chia U. (Fuxing Rd.)
199延,茄投奉天宮-文修停車場,8,福星停車場,120.6459717,24.175475,回程,Fuxing Parking Lot
199延,茄投奉天宮-文修停車場,9,河南福星路口,120.649396,24.175157,回程,Henan-Fuxing Intersection
199延,茄投奉天宮-文修停車場,10,河南停車場,120.653125,24.176126,回程,Henan Parking Lot
199延,茄投奉天宮-文修停車場,11,家扶發展學園,120.657223,24.176255,回程,Child Development Center
199延,茄投奉天宮-文修停車場,12,河南福上巷口,120.659778,24.175156,回程,Henan-Fushan Ln. Intersection
199延,茄投奉天宮-文修停車場,13,河南長安路口,120.660548,24.172788,回程,Henan-Changan Intersection
199延,茄投奉天宮-文修停車場,14,文心河南路口,120.6607783,24.17142333,回程,Wenxin-Henan Intersection
199延,茄投奉天宮-文修停車場,15,文華高中(寧夏路),120.6593917,24.17023167,回程,Wen Hua H.S. (Ningxia Rd.)
199延,茄投奉天宮-文修停車場,16,中山國中,120.6602583,24.16882,回程,Chungshan J.H.S.
199延,茄投奉天宮-文修停車場,17,寧夏東八街口,120.661634,24.166205,回程,Ningxia -E. 8th Intersection
199延,茄投奉天宮-文修停車場,18,漢口大信街口,120.66137,24.16491333,回程,Hankou-Daxin Intersection
199延,茄投奉天宮-文修停車場,19,漢口西屯路口,120.65928,24.16388,回程,Hankou-Xitun Intersection
199延,茄投奉天宮-文修停車場,20,漢口國中,120.6566933,24.16138667,回程,Han Kau J.H.S.
199延,茄投奉天宮-文修停車場,21,漢口臺灣大道口,120.656362,24.15996,回程,Hankou-Taiwan Boulevard Intersection
199延,茄投奉天宮-文修停車場,22,永豐棧酒店,120.6556283,24.158625,回程,TEMPUS Hotel
199延,茄投奉天宮-文修停車場,23,東興停車場,120.6545183,24.156715,回程,Dongxing Parking Lot
199延,茄投奉天宮-文修停車場,24,大墩十九街口,120.6519033,24.15885333,回程,Dadun 19th St.
199延,茄投奉天宮-文修停車場,25,惠中市政北三路口,120.643779,24.160434,回程,Huizhong- Shi Zheng N. 3rd Intersection
199延,茄投奉天宮-文修停車場,26,中央健保局(惠中路),120.64297,24.158927,回程,NHI Bureau(Huizhong Rd.)
199延,茄投奉天宮-文修停車場,27,惠來公園(惠中路),120.6408833,24.15516667,回程,Huilai Park (Huizhong Rd.)
199延,茄投奉天宮-文修停車場,28,惠文高中(惠中路),120.640638,24.152241,回程,Huiwen H.S.(Huizhong Rd.)
199延,茄投奉天宮-文修停車場,29,惠文高中(公益路),120.639764,24.151306,回程,Huiwen H.S.(Gongyi Rd.)
199延,茄投奉天宮-文修停車場,30,河南公益路口,120.637278,24.151188,回程,Henan - Gongyi Intersection
199延,茄投奉天宮-文修停車場,31,河南向上路口,120.637865,24.148474,回程,Henan-Xiangshang Intersection
199延,茄投奉天宮-文修停車場,32,向上永春東七路口,120.63473,24.146338,回程,Xiangshang-Yongchun E. 7th Intersection
199延,茄投奉天宮-文修停車場,33,向上五權西路口,120.63147,24.14495221,回程,Xiangshang-Wuquan W. Intersection
199延,茄投奉天宮-文修停車場,34,向上環中路口,120.623826,24.145099,回程,Xiangshang-Huanzhong Intersection
199延,茄投奉天宮-文修停車場,35,文山國小(向上路),120.6143045,24.14839832,回程,Wen San El. School(Xiangshang Rd.)
199延,茄投奉天宮-文修停車場,36,向上嶺東路口,120.612301,24.150354,回程,Xiangshang-Lingdong Intersection
199延,茄投奉天宮-文修停車場,37,向上精科路口,120.60851,24.151354,回程,Xiangshang-Jingke Intersection
199延,茄投奉天宮-文修停車場,38,向上工業區28路口,120.582325,24.171682,回程,Zhonglong- Industrial 28th Intersection
199延,茄投奉天宮-文修停車場,39,向上遊園路口,120.582038,24.175665,回程,Zhonglong-Youyuan Intersection
199延,茄投奉天宮-文修停車場,40,向上中沙路口,120.576056,24.177427,回程,Xiangshang-Zhongsha Intersection
199延,茄投奉天宮-文修停車場,41,向上南新路口,120.574575,24.180828,回程,Xiangshang-Nanxin Intersection
199延,茄投奉天宮-文修停車場,42,向上中興路口,120.574377,24.183733,回程,Xiangshang-Zhongxing Intersection
199延,茄投奉天宮-文修停車場,43,向上自立路口,120.567385,24.203646,回程,Xiangshang-Zili Intersection
199延,茄投奉天宮-文修停車場,44,向上保寧路口,120.564434,24.206097,回程,Xiangshang-Baoning Intersection
199延,茄投奉天宮-文修停車場,45,向上保成路口,120.5613251,24.20870018,回程,Xiangshang - Baocheng Intersection
199延,茄投奉天宮-文修停車場,46,山隆加油站,120.556589,24.21234,回程,Shanlong Gas Station
199延,茄投奉天宮-文修停車場,47,龍山國小(山腳里),120.551575,24.21255,回程,Longshan El. School (shanjiao Villag)
199延,茄投奉天宮-文修停車場,48,南山腳,120.550658,24.210632,回程,N. Shanjiao
199延,茄投奉天宮-文修停車場,49,鷺山,120.549235,24.207432,回程,Lushan
199延,茄投奉天宮-文修停車場,50,龍目井,120.547985,24.202488,回程,Longmujing
199延,茄投奉天宮-文修停車場,51,龍泉,120.547142,24.1998439,回程,Longquan
199延,茄投奉天宮-文修停車場,52,龍井火車站,120.546593,24.196875,回程,Longgjing Station
199延,茄投奉天宮-文修停車場,53,龍井區公所,120.546077,24.192462,回程,Longgjing District Hall
199延,茄投奉天宮-文修停車場,54,龍井加油站,120.545743,24.188982,回程,Longgjing Gas Station
199延,茄投奉天宮-文修停車場,55,龍崗,120.545488,24.186425,回程,Longgang
199延,茄投奉天宮-文修停車場,56,深水,120.545542,24.182568,回程,Shenshui
199延,茄投奉天宮-文修停車場,57,村內入口,120.544605,24.178757,回程,Village Entrance
199延,茄投奉天宮-文修停車場,58,竹坑口,120.54408,24.176733,回程,Zhukengkou
199延,茄投奉天宮-文修停車場,59,莊頭,120.5366707,24.17690345,回程,Zhuangtou
199延,茄投奉天宮-文修停車場,60,上莊頭,120.53499,24.17724,回程,Shanzhuangtou
199延,茄投奉天宮-文修停車場,61,茄投奉天宮,120.53036,24.17841,回程,Qietou Fengtian Temple
200,霧峰農會 - 臺中女中,1,霧峰農會,120.6979144,24.06464731,去程,Wufeng Farmers` Association
200,霧峰農會 - 臺中女中,2,霧峰農工,120.699863,24.073315,去程,Wufeng Agricultural and Industrial Vocational High School
200,霧峰農會 - 臺中女中,3,大里圖書館(青年高中),120.6954038,24.08861674,去程,Dali Library
200,霧峰農會 - 臺中女中,4,中興仁化路口,120.69146,24.09192,去程,Zhongxing-Renhua Intersection
200,霧峰農會 - 臺中女中,5,立人高中,120.689406,24.105839,去程,Lizen Senior High School
200,霧峰農會 - 臺中女中,6,內新市場,120.689931,24.11107,去程,Neixin Market
200,霧峰農會 - 臺中女中,7,菩提醫院,120.689579,24.115084,去程,Puti Hospital
200,霧峰農會 - 臺中女中,8,明德高中(臺中路),120.6840733,24.122805,去程,Mingder Senior High School(Taichung Rd.)
200,霧峰農會 - 臺中女中,9,興大附農(臺中路),120.684403,24.127492,去程,Taichung Agri. H.S. (Taichung Rd.)
200,霧峰農會 - 臺中女中,10,臺中國小,120.685017,24.130257,去程,Taichung  El. School
200,霧峰農會 - 臺中女中,11,第三市場,120.68354,24.133007,去程,The Third Market
200,霧峰農會 - 臺中女中,12,臺中女中,120.677847,24.135705,去程,Taichung Girls H.S.
200,霧峰農會 - 臺中女中,1,臺中女中,120.678025,24.135958,回程,Taichung Girls H.S.
200,霧峰農會 - 臺中女中,2,第三市場,120.68354,24.133007,回程,The Third Market
200,霧峰農會 - 臺中女中,3,臺中國小,120.685017,24.130257,回程,Taichung  El. School
200,霧峰農會 - 臺中女中,4,興大附農(臺中路),120.684403,24.127492,回程,Taichung Agri. H.S. (Taichung Rd.)
200,霧峰農會 - 臺中女中,5,明德高中(臺中路),120.6840733,24.122805,回程,Mingder Senior High School(Taichung Rd.)
200,霧峰農會 - 臺中女中,6,菩提醫院,120.689579,24.115084,回程,Puti Hospital
200,霧峰農會 - 臺中女中,7,內新市場,120.689931,24.11107,回程,Neixin Market
200,霧峰農會 - 臺中女中,8,立人高中,120.689406,24.105839,回程,Lizen Senior High School
200,霧峰農會 - 臺中女中,9,中興仁化路口,120.69146,24.09192,回程,Zhongxing-Renhua Intersection
200,霧峰農會 - 臺中女中,10,大里圖書館(青年高中),120.6959724,24.08754424,回程,Dali Library
200,霧峰農會 - 臺中女中,11,霧峰農工,120.699863,24.073315,回程,Wufeng Agricultural and Industrial Vocational High School
200,霧峰農會 - 臺中女中,12,霧峰農會,120.697968,24.06470609,回程,Wufeng Farmers` Association
200延,亞大醫院 - 臺中女中,1,亞大醫院,120.686426,24.05344,去程,Asia University Hospital
200延,亞大醫院 - 臺中女中,2,霧峰農會,120.6979144,24.06464731,去程,Wufeng Farmers` Association
200延,亞大醫院 - 臺中女中,3,霧峰農工,120.699863,24.073315,去程,Wufeng Agricultural and Industrial Vocational High School
200延,亞大醫院 - 臺中女中,4,大里圖書館(中興路),120.6954038,24.08861674,去程,Dali Library (Zhongxing Rd.)
200延,亞大醫院 - 臺中女中,5,中興仁化路口,120.69146,24.09192,去程,Zhongxing-Renhua Intersection
200延,亞大醫院 - 臺中女中,6,立人高中,120.689406,24.105839,去程,Lizen Senior High School
200延,亞大醫院 - 臺中女中,7,內新市場,120.689931,24.11107,去程,Neixin Market
200延,亞大醫院 - 臺中女中,8,菩提醫院,120.689579,24.115084,去程,Puti Hospital
200延,亞大醫院 - 臺中女中,9,明德高中(臺中路),120.6840733,24.122805,去程,Mingder Senior High School(Taichung Rd.)
200延,亞大醫院 - 臺中女中,10,興大附農(臺中路),120.684403,24.127492,去程,Taichung Agri. H.S. (Taichung Rd.)
200延,亞大醫院 - 臺中女中,11,臺中國小,120.685017,24.130257,去程,Taichung  El. School
200延,亞大醫院 - 臺中女中,12,第三市場,120.68354,24.133007,去程,The Third Market
200延,亞大醫院 - 臺中女中,13,臺中女中,120.677847,24.135705,去程,Taichung Girls H.S.
200延,亞大醫院 - 臺中女中,1,臺中女中,120.678025,24.135958,回程,Taichung Girls H.S.
200延,亞大醫院 - 臺中女中,2,第三市場,120.68354,24.133007,回程,The Third Market
200延,亞大醫院 - 臺中女中,3,臺中國小,120.685017,24.130257,回程,Taichung  El. School
200延,亞大醫院 - 臺中女中,4,興大附農(臺中路),120.684403,24.127492,回程,Taichung Agri. H.S. (Taichung Rd.)
200延,亞大醫院 - 臺中女中,5,明德高中(臺中路),120.6840733,24.122805,回程,Mingder Senior High School(Taichung Rd.)
200延,亞大醫院 - 臺中女中,6,菩提醫院,120.689579,24.115084,回程,Puti Hospital
200延,亞大醫院 - 臺中女中,7,內新市場,120.689931,24.11107,回程,Neixin Market
200延,亞大醫院 - 臺中女中,8,立人高中,120.689406,24.105839,回程,Lizen Senior High School
200延,亞大醫院 - 臺中女中,9,中興仁化路口,120.69146,24.09192,回程,Zhongxing-Renhua Intersection
200延,亞大醫院 - 臺中女中,10,大里圖書館(中興路),120.6959724,24.08754424,回程,Dali Library (Zhongxing Rd.)
200延,亞大醫院 - 臺中女中,11,霧峰農工,120.699863,24.073315,回程,Wufeng Agricultural and Industrial Vocational High School
200延,亞大醫院 - 臺中女中,12,霧峰農會,120.697968,24.06470609,回程,Wufeng Farmers` Association
200延,亞大醫院 - 臺中女中,13,亞大醫院,120.686426,24.05344,回程,Asia University Hospital
202,豐富公園-豐原(經樹德路),1,愛心家園醫務室,120.653202,24.131624,去程,Love Home Infirmary
202,豐富公園-豐原(經樹德路),2,豐富公園,120.655828,24.129725,去程,Fengfu Park
202,豐富公園-豐原(經樹德路),3,三民西柳川東路口,120.660079,24.130119,去程,Sanmin W. - Liuchuan E. Intersection
202,豐富公園-豐原(經樹德路),4,三民西民興街口,120.663166,24.130141,去程,Sanmin W. - Minxing Intersection
202,豐富公園-豐原(經樹德路),5,奉順宮,120.666821,24.131419,去程,Fengshun Temple
202,豐富公園-豐原(經樹德路),6,公館公園(自由路),120.669966,24.131992,去程,Gongguan Park (Ziyou Rd.)
202,豐富公園-豐原(經樹德路),7,地方法院,120.675885,24.134044,去程,Taichung District Court
202,豐富公園-豐原(經樹德路),8,臺中女中,120.678025,24.135958,去程,Taichung Girls H.S.
202,豐富公園-豐原(經樹德路),9,民權繼光街口,120.681009,24.137009,去程,Minquan-Jiguang Intersection
202,豐富公園-豐原(經樹德路),10,臺中火車站,120.68301,24.136313,去程,Taichung Railway Station
202,豐富公園-豐原(經樹德路),11,干城站,120.685985,24.140888,去程,Gancheng Station
202,豐富公園-豐原(經樹德路),12,臺中公園(雙十路),120.6861234,24.14399277,去程,Taichung Park (Shuangshi Rd.)
202,豐富公園-豐原(經樹德路),13,精武雙十路口,120.687438,24.146553,去程,Jingwu-Shuangshi Intersection
202,豐富公園-豐原(經樹德路),14,慈航寺,120.693543,24.147902,去程,Cihang Temple
202,豐富公園-豐原(經樹德路),15,精武進化路口,120.69537,24.147943,去程,Jingwu-Jinhua Intersection
202,豐富公園-豐原(經樹德路),16,新光里(中山路),120.702758,24.148267,去程,Xinguang Village (Zhongshan Rd.)
202,豐富公園-豐原(經樹德路),17,精武東振福路口,120.70434,24.148245,去程,Jingwu E.-Zhenfu Intersection
