路線,路線名稱,站序,中文站點名稱,人數
73,統聯轉運站  -  文英兒童公園,10,中央健保局(文心路),0
73,統聯轉運站  -  文英兒童公園,11,文心市政路口,0
73,統聯轉運站  -  文英兒童公園,12,文心公益路口,0
73,統聯轉運站  -  文英兒童公園,13,文心森林公園(文心路),0
73,統聯轉運站  -  文英兒童公園,14,文心大墩七街口,0
73,統聯轉運站  -  文英兒童公園,15,文心向心路口,0
73,統聯轉運站  -  文英兒童公園,16,文心五權西路口,0
73,統聯轉運站  -  文英兒童公園,17,文心南南屯路口,0
73,統聯轉運站  -  文英兒童公園,18,文心南永春東路口,0
73,統聯轉運站  -  文英兒童公園,19,豐樂公園,0
73,統聯轉運站  -  文英兒童公園,20,中山醫學大學,0
73,統聯轉運站  -  文英兒童公園,21,文心南復興北路口,0
73,統聯轉運站  -  文英兒童公園,22,特力屋臺中店,0
73,統聯轉運站  -  文英兒童公園,23,文心南大慶街口,0
73,統聯轉運站  -  文英兒童公園,24,高工文心南路口,0
73,統聯轉運站  -  文英兒童公園,25,臺中高工(高工路),0
73,統聯轉運站  -  文英兒童公園,26,工學一街口,0
73,統聯轉運站  -  文英兒童公園,27,僑泰中學(高工路),0
73,統聯轉運站  -  文英兒童公園,28,下橋仔,0
73,統聯轉運站  -  文英兒童公園,29,永和國宅,0
73,統聯轉運站  -  文英兒童公園,30,忠明南五權南路口,0
73,統聯轉運站  -  文英兒童公園,31,興大美村路口,0
73,統聯轉運站  -  文英兒童公園,32,中興大學(興大路),0
73,統聯轉運站  -  文英兒童公園,33,國光國小,0
73,統聯轉運站  -  文英兒童公園,34,靈山寺,0
73,統聯轉運站  -  文英兒童公園,35,建成正氣街口,0
73,統聯轉運站  -  文英兒童公園,36,臺中國小,0
73,統聯轉運站  -  文英兒童公園,37,第三市場,0
73,統聯轉運站  -  文英兒童公園,38,臺中火車站,0
73,統聯轉運站  -  文英兒童公園,39,干城站,0
73,統聯轉運站  -  文英兒童公園,40,臺中公園(雙十路),0
73,統聯轉運站  -  文英兒童公園,41,中興堂,0
73,統聯轉運站  -  文英兒童公園,42,國立臺中科技大學,0
73,統聯轉運站  -  文英兒童公園,43,中友百貨,0
73,統聯轉運站  -  文英兒童公園,44,一心市場,0
73,統聯轉運站  -  文英兒童公園,45,新民高中(三民路),0
73,統聯轉運站  -  文英兒童公園,46,文英兒童公園,0
73,統聯轉運站  -  文英兒童公園,1,文英兒童公園,0
73,統聯轉運站  -  文英兒童公園,2,莒光新城,0
73,統聯轉運站  -  文英兒童公園,3,一心市場,0
73,統聯轉運站  -  文英兒童公園,4,中友百貨,0
73,統聯轉運站  -  文英兒童公園,5,國立臺中科技大學,0
73,統聯轉運站  -  文英兒童公園,6,中興堂,0
73,統聯轉運站  -  文英兒童公園,7,臺中公園(雙十路),0
73,統聯轉運站  -  文英兒童公園,8,干城站,0
73,統聯轉運站  -  文英兒童公園,9,臺中火車站,0
73,統聯轉運站  -  文英兒童公園,10,第三市場,0
73,統聯轉運站  -  文英兒童公園,11,臺中國小,0
73,統聯轉運站  -  文英兒童公園,12,建成正氣街口,0
73,統聯轉運站  -  文英兒童公園,13,靈山寺,0
73,統聯轉運站  -  文英兒童公園,14,國光國小,0
73,統聯轉運站  -  文英兒童公園,15,中興大學(興大路),0
73,統聯轉運站  -  文英兒童公園,16,興大美村路口,0
73,統聯轉運站  -  文英兒童公園,17,忠明南五權南路口,0
73,統聯轉運站  -  文英兒童公園,18,永和國宅,0
73,統聯轉運站  -  文英兒童公園,19,下橋仔,0
73,統聯轉運站  -  文英兒童公園,20,僑泰中學(高工路),0
73,統聯轉運站  -  文英兒童公園,21,工學一街口,0
73,統聯轉運站  -  文英兒童公園,22,臺中高工(高工路),0
73,統聯轉運站  -  文英兒童公園,23,高工文心南路口,0
73,統聯轉運站  -  文英兒童公園,24,文心南大慶街口,0
73,統聯轉運站  -  文英兒童公園,25,特力屋臺中店,0
73,統聯轉運站  -  文英兒童公園,26,文心南復興北路口,0
73,統聯轉運站  -  文英兒童公園,27,中山醫學大學,0
73,統聯轉運站  -  文英兒童公園,28,文心南三民西路口,0
73,統聯轉運站  -  文英兒童公園,29,豐樂公園,0
73,統聯轉運站  -  文英兒童公園,30,文心南永春東路口,0
73,統聯轉運站  -  文英兒童公園,31,文心南南屯路口,0
73,統聯轉運站  -  文英兒童公園,32,文心五權西路口,0
73,統聯轉運站  -  文英兒童公園,33,文心向心路口,0
73,統聯轉運站  -  文英兒童公園,34,文心大墩七街口,0
73,統聯轉運站  -  文英兒童公園,35,文心森林公園(文心路),0
73,統聯轉運站  -  文英兒童公園,36,文心公益路口,0
73,統聯轉運站  -  文英兒童公園,37,文心市政路口,0
73,統聯轉運站  -  文英兒童公園,38,中央健保局(文心路),0
73,統聯轉運站  -  文英兒童公園,39,市警局,0
73,統聯轉運站  -  文英兒童公園,40,臺中市政府,0
73,統聯轉運站  -  文英兒童公園,41,新光三越,0
73,統聯轉運站  -  文英兒童公園,42,教師新村,0
73,統聯轉運站  -  文英兒童公園,43,秋紅谷(朝陽橋),0
73,統聯轉運站  -  文英兒童公園,44,朝馬(臺灣大道),0
73,統聯轉運站  -  文英兒童公園,45,福科福裕路口,0
73,統聯轉運站  -  文英兒童公園,46,福科安和路口,0
73,統聯轉運站  -  文英兒童公園,47,福安福順路口,0
73,統聯轉運站  -  文英兒童公園,48,統聯轉運站,0
75,臺中榮總  -  一江橋,1,榮總宿舍,0
75,臺中榮總  -  一江橋,2,玉門西屯路口,0
75,臺中榮總  -  一江橋,3,國安國小,0
75,臺中榮總  -  一江橋,4,國安社區(宜寧中學),0
75,臺中榮總  -  一江橋,5,榮總北院,0
75,臺中榮總  -  一江橋,6,五龍公園,0
75,臺中榮總  -  一江橋,7,瑞聯天地(東大路),0
75,臺中榮總  -  一江橋,8,臺中榮總(東大路),0
75,臺中榮總  -  一江橋,9,臺中榮總(臺灣大道),0
75,臺中榮總  -  一江橋,10,東大附中,0
75,臺中榮總  -  一江橋,11,普濟寺,0
75,臺中榮總  -  一江橋,12,臺灣大道玉門路口,0
75,臺中榮總  -  一江橋,13,臺中捐血中心,0
75,臺中榮總  -  一江橋,14,中港澄清醫院,0
75,臺中榮總  -  一江橋,15,中港新城,0
75,臺中榮總  -  一江橋,16,統聯轉運站,0
75,臺中榮總  -  一江橋,17,福安里(臺灣大道),0
75,臺中榮總  -  一江橋,18,朝馬(臺灣大道),0
75,臺中榮總  -  一江橋,19,朝馬轉運站(朝富路),0
75,臺中榮總  -  一江橋,20,老虎城,0
75,臺中榮總  -  一江橋,21,臺中國家歌劇院,0
75,臺中榮總  -  一江橋,22,第六分局(惠來路),0
75,臺中榮總  -  一江橋,23,黎明市政路口,0
75,臺中榮總  -  一江橋,24,黎明國小,0
75,臺中榮總  -  一江橋,25,黎明新村(黎明路),0
75,臺中榮總  -  一江橋,26,黎明大業路口,0
75,臺中榮總  -  一江橋,27,黎明公益路口,0
75,臺中榮總  -  一江橋,28,三厝里,0
75,臺中榮總  -  一江橋,29,黎明向上路口,0
75,臺中榮總  -  一江橋,30,黎明五權西路口,0
75,臺中榮總  -  一江橋,31,南屯(五權西路),0
75,臺中榮總  -  一江橋,32,五權西萬和路口,0
75,臺中榮總  -  一江橋,33,五權西向心路口,0
75,臺中榮總  -  一江橋,34,五權西文心路口,0
75,臺中榮總  -  一江橋,35,五權西大墩路口,0
75,臺中榮總  -  一江橋,36,五權西東興路口,0
75,臺中榮總  -  一江橋,37,五權西忠明南路口,0
75,臺中榮總  -  一江橋,38,美術館(五權西路),0
75,臺中榮總  -  一江橋,39,大墩文化中心(五權路),0
75,臺中榮總  -  一江橋,40,忠信國小(林森路),0
75,臺中榮總  -  一江橋,41,林森三民路口,0
75,臺中榮總  -  一江橋,42,地方法院,0
75,臺中榮總  -  一江橋,43,臺中女中,0
75,臺中榮總  -  一江橋,44,民權繼光街口,0
75,臺中榮總  -  一江橋,45,臺中火車站,0
75,臺中榮總  -  一江橋,46,干城站,0
75,臺中榮總  -  一江橋,47,立體停車場(自由路),0
75,臺中榮總  -  一江橋,48,自由富台東街口,0
75,臺中榮總  -  一江橋,49,明功堂醫院,0
75,臺中榮總  -  一江橋,50,樂業建成路口,0
75,臺中榮總  -  一江橋,51,育英國中,0
75,臺中榮總  -  一江橋,52,樂成公園,0
75,臺中榮總  -  一江橋,53,東英樂業路口,0
75,臺中榮總  -  一江橋,54,東英旱溪街口,0
75,臺中榮總  -  一江橋,55,東英自由路口,0
75,臺中榮總  -  一江橋,56,十甲東路口,0
75,臺中榮總  -  一江橋,57,十甲宜昌路口,0
75,臺中榮總  -  一江橋,58,賢德醫院,0
75,臺中榮總  -  一江橋,59,宜昌中山路口,0
75,臺中榮總  -  一江橋,60,新城里福德祠,0
75,臺中榮總  -  一江橋,61,新平國小,0
75,臺中榮總  -  一江橋,62,樹孝育才路口,0
75,臺中榮總  -  一江橋,63,育賢育誠街口,0
75,臺中榮總  -  一江橋,64,育賢育仁路口,0
75,臺中榮總  -  一江橋,65,太順太和路口,0
75,臺中榮總  -  一江橋,66,新坪里活動中心,0
75,臺中榮總  -  一江橋,67,萬和社區,0
75,臺中榮總  -  一江橋,68,特二號中山路口,0
75,臺中榮總  -  一江橋,69,精武社區,0
75,臺中榮總  -  一江橋,70,預立二村,0
75,臺中榮總  -  一江橋,71,國軍臺中總醫院,0
75,臺中榮總  -  一江橋,72,叉路口(中山路),0
75,臺中榮總  -  一江橋,73,太平國中,0
75,臺中榮總  -  一江橋,74,三中心,0
75,臺中榮總  -  一江橋,75,坪林,0
75,臺中榮總  -  一江橋,76,勤益科技大學,0
75,臺中榮總  -  一江橋,77,太平分局,0
75,臺中榮總  -  一江橋,78,和平橋,0
75,臺中榮總  -  一江橋,79,洪厝庄,0
75,臺中榮總  -  一江橋,80,亞姆拉公司,0
75,臺中榮總  -  一江橋,81,一江橋,0
75,臺中榮總  -  一江橋,1,一江橋,0
75,臺中榮總  -  一江橋,2,亞姆拉公司,0
75,臺中榮總  -  一江橋,3,洪厝庄,0
75,臺中榮總  -  一江橋,4,和平橋,0
75,臺中榮總  -  一江橋,5,勤益科技大學,0
75,臺中榮總  -  一江橋,6,坪林,0
75,臺中榮總  -  一江橋,7,三中心,0
75,臺中榮總  -  一江橋,8,太平國中,0
75,臺中榮總  -  一江橋,9,叉路口(中山路),0
75,臺中榮總  -  一江橋,10,國軍臺中總醫院,0
75,臺中榮總  -  一江橋,11,預立二村,0
75,臺中榮總  -  一江橋,12,精武社區,0
75,臺中榮總  -  一江橋,13,特二號中山路口,0
75,臺中榮總  -  一江橋,14,新坪里活動中心,0
75,臺中榮總  -  一江橋,15,太順太和路口,0
75,臺中榮總  -  一江橋,16,育賢育仁路口,0
75,臺中榮總  -  一江橋,17,育賢育誠街口,0
75,臺中榮總  -  一江橋,18,樹孝育才路口,0
75,臺中榮總  -  一江橋,19,新平國小,0
75,臺中榮總  -  一江橋,20,新城里福德祠,0
75,臺中榮總  -  一江橋,21,宜昌中山路口,0
75,臺中榮總  -  一江橋,22,賢德醫院,0
75,臺中榮總  -  一江橋,23,十甲宜昌路口,0
75,臺中榮總  -  一江橋,24,十甲東路口,0
75,臺中榮總  -  一江橋,25,東英自由路口,0
75,臺中榮總  -  一江橋,26,東英旱溪街口,0
75,臺中榮總  -  一江橋,27,東英樂業路口,0
75,臺中榮總  -  一江橋,28,樂成公園,0
75,臺中榮總  -  一江橋,29,育英國中,0
75,臺中榮總  -  一江橋,30,樂業建成路口,0
75,臺中榮總  -  一江橋,31,明功堂醫院,0
75,臺中榮總  -  一江橋,32,自由富台東街口,0
75,臺中榮總  -  一江橋,33,立體停車場(自由路),0
75,臺中榮總  -  一江橋,34,干城站,0
75,臺中榮總  -  一江橋,35,臺中火車站,0
75,臺中榮總  -  一江橋,36,民權繼光街口,0
75,臺中榮總  -  一江橋,37,臺中女中,0
75,臺中榮總  -  一江橋,38,地方法院,0
75,臺中榮總  -  一江橋,39,林森三民路口,0
75,臺中榮總  -  一江橋,40,忠信國小(林森路),0
75,臺中榮總  -  一江橋,41,大墩文化中心(五權路),0
75,臺中榮總  -  一江橋,42,美術館(五權西路),0
75,臺中榮總  -  一江橋,43,五權西忠明南路口,0
75,臺中榮總  -  一江橋,44,五權西東興路口,0
75,臺中榮總  -  一江橋,45,五權西大墩路口,0
75,臺中榮總  -  一江橋,46,五權西文心路口,0
75,臺中榮總  -  一江橋,47,五權西向心路口,0
75,臺中榮總  -  一江橋,48,五權西萬和路口,0
75,臺中榮總  -  一江橋,49,南屯(五權西路),0
75,臺中榮總  -  一江橋,50,黎明五權西路口,0
75,臺中榮總  -  一江橋,51,黎明向上路口,0
75,臺中榮總  -  一江橋,52,三厝里,0
75,臺中榮總  -  一江橋,53,黎明公益路口,0
75,臺中榮總  -  一江橋,54,黎明大業路口,0
75,臺中榮總  -  一江橋,55,黎明新村(黎明路),0
75,臺中榮總  -  一江橋,56,黎明國小,0
75,臺中榮總  -  一江橋,57,黎明市政路口,0
75,臺中榮總  -  一江橋,58,第六分局(惠來路),0
75,臺中榮總  -  一江橋,59,臺中國家歌劇院,0
75,臺中榮總  -  一江橋,60,老虎城,0
75,臺中榮總  -  一江橋,61,朝馬轉運站(朝富路),0
75,臺中榮總  -  一江橋,62,朝馬(臺灣大道),0
75,臺中榮總  -  一江橋,63,福安里(臺灣大道),0
75,臺中榮總  -  一江橋,64,統聯轉運站,0
75,臺中榮總  -  一江橋,65,中港新城,0
75,臺中榮總  -  一江橋,66,中港澄清醫院,0
75,臺中榮總  -  一江橋,67,臺中捐血中心,0
75,臺中榮總  -  一江橋,68,臺灣大道玉門路口,0
75,臺中榮總  -  一江橋,69,普濟寺,0
75,臺中榮總  -  一江橋,70,東大附中,0
75,臺中榮總  -  一江橋,71,臺中榮總(臺灣大道),0
75,臺中榮總  -  一江橋,72,臺中榮總(東大路),0
75,臺中榮總  -  一江橋,73,瑞聯天地(東大路),0
75,臺中榮總  -  一江橋,74,五龍公園,0
75,臺中榮總  -  一江橋,75,榮總北院,0
75,臺中榮總  -  一江橋,76,國安社區(宜寧中學),0
75,臺中榮總  -  一江橋,77,國安國小,0
75,臺中榮總  -  一江橋,78,玉門西屯路口,0
75,臺中榮總  -  一江橋,79,榮總宿舍,0
75區1,臺中女中 - 勤益科技大學,1,臺中女中,0
75區1,臺中女中 - 勤益科技大學,2,民權繼光街口,0
75區1,臺中女中 - 勤益科技大學,3,臺中火車站,0
75區1,臺中女中 - 勤益科技大學,4,干城站,0
75區1,臺中女中 - 勤益科技大學,5,立體停車場(自由路),0
75區1,臺中女中 - 勤益科技大學,6,自由富台東街口,0
75區1,臺中女中 - 勤益科技大學,7,明功堂醫院,0
75區1,臺中女中 - 勤益科技大學,8,樂業建成路口,0
75區1,臺中女中 - 勤益科技大學,9,育英國中,0
75區1,臺中女中 - 勤益科技大學,10,樂成公園,0
75區1,臺中女中 - 勤益科技大學,11,東英樂業路口,0
75區1,臺中女中 - 勤益科技大學,12,東英旱溪街口,0
75區1,臺中女中 - 勤益科技大學,13,東英自由路口,0
75區1,臺中女中 - 勤益科技大學,14,十甲東路口,0
75區1,臺中女中 - 勤益科技大學,15,十甲宜昌路口,0
75區1,臺中女中 - 勤益科技大學,16,賢德醫院,0
75區1,臺中女中 - 勤益科技大學,17,宜昌中山路口,0
75區1,臺中女中 - 勤益科技大學,18,新城里福德祠,0
75區1,臺中女中 - 勤益科技大學,19,新平國小,0
75區1,臺中女中 - 勤益科技大學,20,樹孝育才路口,0
75區1,臺中女中 - 勤益科技大學,21,育賢育誠街口,0
75區1,臺中女中 - 勤益科技大學,22,太順太和路口,0
75區1,臺中女中 - 勤益科技大學,23,新坪里活動中心,0
75區1,臺中女中 - 勤益科技大學,24,萬和社區,0
75區1,臺中女中 - 勤益科技大學,25,特二號中山路口,0
75區1,臺中女中 - 勤益科技大學,26,精武社區,0
75區1,臺中女中 - 勤益科技大學,27,預立二村,0
75區1,臺中女中 - 勤益科技大學,28,國軍臺中總醫院,0
75區1,臺中女中 - 勤益科技大學,29,叉路口(中山路),0
75區1,臺中女中 - 勤益科技大學,30,太平國中,0
75區1,臺中女中 - 勤益科技大學,31,三中心,0
75區1,臺中女中 - 勤益科技大學,32,坪林,0
75區1,臺中女中 - 勤益科技大學,33,勤益科技大學,0
75區1,臺中女中 - 勤益科技大學,34,太平分局,0
75區1,臺中女中 - 勤益科技大學,35,和平橋,0
75區1,臺中女中 - 勤益科技大學,36,洪厝庄,0
75區1,臺中女中 - 勤益科技大學,37,亞姆拉公司,0
75區1,臺中女中 - 勤益科技大學,38,一江橋,0
75區1,臺中女中 - 勤益科技大學,1,一江橋,0
75區1,臺中女中 - 勤益科技大學,2,亞姆拉公司,0
75區1,臺中女中 - 勤益科技大學,3,洪厝庄,0
75區1,臺中女中 - 勤益科技大學,4,和平橋,0
75區1,臺中女中 - 勤益科技大學,5,勤益科技大學,0
75區1,臺中女中 - 勤益科技大學,6,坪林,0
75區1,臺中女中 - 勤益科技大學,7,三中心,0
75區1,臺中女中 - 勤益科技大學,8,太平國中,0
75區1,臺中女中 - 勤益科技大學,9,叉路口(中山路),0
75區1,臺中女中 - 勤益科技大學,10,國軍臺中總醫院,0
75區1,臺中女中 - 勤益科技大學,11,預立二村,0
75區1,臺中女中 - 勤益科技大學,12,精武社區,0
75區1,臺中女中 - 勤益科技大學,13,特二號中山路口,0
75區1,臺中女中 - 勤益科技大學,14,新坪里活動中心,0
75區1,臺中女中 - 勤益科技大學,15,太順太和路口,0
75區1,臺中女中 - 勤益科技大學,16,育賢育誠街口,0
75區1,臺中女中 - 勤益科技大學,17,樹孝育才路口,0
75區1,臺中女中 - 勤益科技大學,18,新平國小,0
75區1,臺中女中 - 勤益科技大學,19,新城里福德祠,0
75區1,臺中女中 - 勤益科技大學,20,宜昌中山路口,0
75區1,臺中女中 - 勤益科技大學,21,賢德醫院,0
75區1,臺中女中 - 勤益科技大學,22,十甲宜昌路口,0
75區1,臺中女中 - 勤益科技大學,23,十甲東路口,0
75區1,臺中女中 - 勤益科技大學,24,東英自由路口,0
75區1,臺中女中 - 勤益科技大學,25,東英旱溪街口,0
75區1,臺中女中 - 勤益科技大學,26,東英樂業路口,0
75區1,臺中女中 - 勤益科技大學,27,樂成公園,0
75區1,臺中女中 - 勤益科技大學,28,育英國中,0
